E_COORD;N_COORD;AS18_4
2654400;1160400;4
2654400;1160800;4
2654400;1161600;4
2654400;1161800;4
2654400;1162200;4
2654400;1162600;4
2654400;1162700;4
2654400;1162800;4
2654400;1163200;4
2654400;1164300;4
2654400;1164500;4
2654400;1165700;4
2654400;1166600;4
2654500;1174800;3
2654500;1175000;3
2654500;1176100;2
2654500;1176300;2
2654500;1176600;2
2654500;1177700;1
2654500;1177800;3
2654500;1178400;3
2654500;1178900;3
2654500;1179100;3
2654500;1179600;3
2654500;1179700;2
2657500;1161900;4
2657500;1162000;4
2657500;1162600;4
2657500;1162800;4
2657500;1162900;4
2657500;1163100;4
2657500;1163300;4
2657500;1163600;4
2657500;1163700;4
2657500;1163800;4
2657500;1164000;4
2657500;1164800;4
2657500;1165000;4
2657500;1165300;4
2657500;1165900;4
2657500;1166200;4
2657500;1166500;2
2657500;1167300;2
2655200;1154100;4
2655200;1155200;4
2655200;1155700;4
2655200;1155900;4
2655200;1156100;4
2655200;1156200;4
2655200;1156500;4
2655200;1156600;4
2655200;1157500;4
2655200;1157700;4
2655200;1158100;4
2655200;1158600;4
2655200;1158800;4
2655200;1159400;4
2655200;1159500;4
2655200;1160100;4
2655200;1160200;4
2655200;1160500;4
2655300;1172400;2
2655300;1172500;2
2655300;1172900;3
2655300;1173000;3
2655300;1173100;3
2655300;1173700;3
2655300;1173800;3
2655300;1174200;3
2655300;1174400;2
2655300;1174600;2
2655300;1174800;2
2655300;1174900;3
2655300;1175400;2
2655300;1176000;1
2655300;1176100;2
2655300;1176300;2
2655300;1176600;1
2655300;1177300;3
2655300;1177500;3
2655300;1177600;3
2653300;1178200;2
2653300;1178400;3
2653300;1178500;3
2653300;1178700;3
2653300;1178900;3
2653300;1179300;3
2653300;1179900;3
2653300;1180000;3
2655900;1159600;4
2655900;1159900;4
2655900;1160100;4
2655900;1160300;4
2656000;1173500;3
2656000;1174100;3
2656000;1174200;3
2656000;1174400;3
2656000;1174600;4
2656000;1174700;3
2656000;1174800;3
2656000;1175500;1
2656000;1176000;2
2656000;1176100;2
2656000;1176400;2
2656000;1176500;3
2656000;1177000;3
2656000;1177300;3
2656000;1177500;3
2656000;1178000;2
2656000;1178200;3
2656000;1178600;2
2656000;1179000;2
2656000;1179800;3
2656000;1180000;2
2658100;1162900;4
2658100;1163400;4
2658100;1163600;4
2658100;1164100;4
2658100;1164500;4
2658100;1165400;4
2658100;1165900;3
2658100;1166200;3
2658100;1166800;4
2658100;1166900;4
2658100;1167300;4
2658100;1167600;3
2655500;1175500;1
2655500;1176500;1
2655500;1176600;2
2655500;1177000;3
2655500;1177400;3
2655500;1177900;2
2655500;1178000;2
2655500;1178400;1
2655500;1178700;3
2655500;1178800;3
2655500;1178900;3
2655500;1179700;2
2658300;1155000;4
2658300;1155100;4
2658300;1156000;4
2658300;1156500;4
2658300;1157200;4
2658300;1157300;4
2658300;1157400;4
2658300;1157700;4
2658300;1157800;4
2658300;1158400;4
2658300;1158600;4
2658300;1159200;4
2658300;1159400;4
2658300;1159600;4
2658300;1160200;4
2658300;1160600;4
2658300;1161300;4
2658300;1161400;4
2658300;1161500;4
2658300;1161700;4
2658300;1161900;4
2658300;1162000;4
2653500;1160300;4
2653500;1160400;4
2653500;1160600;4
2653500;1160700;4
2653500;1160900;4
2653500;1161000;4
2653500;1162000;4
2653500;1162100;4
2653500;1162400;4
2653500;1162500;4
2653500;1163500;4
2653500;1163700;4
2653500;1163900;4
2653500;1164100;4
2653500;1164700;4
2653500;1165300;4
2653500;1165400;4
2653500;1165900;4
2653500;1166300;4
2653500;1166400;4
2653500;1167200;4
2653500;1167400;4
2653500;1167600;4
2653500;1168300;4
2653500;1168400;2
2653500;1168700;4
2653500;1168800;4
2653500;1169400;3
2653600;1174300;3
2653600;1174400;3
2653600;1174500;3
2653600;1174700;2
2653600;1174900;2
2653600;1175100;3
2653600;1175600;3
2653600;1175700;3
2653600;1176000;3
2653600;1176200;2
2656100;1155300;4
2656100;1155600;4
2656100;1155700;4
2656100;1155900;4
2656100;1156400;4
2656100;1156900;4
2656100;1157100;4
2656100;1157200;4
2656100;1157300;4
2656100;1157400;4
2656100;1157800;4
2656100;1159700;4
2656100;1160000;4
2656100;1160100;4
2656100;1160500;4
2656100;1160800;4
2656100;1161000;4
2656100;1161100;4
2656100;1161900;4
2656100;1162000;4
2656100;1162700;4
2656100;1163500;4
2656100;1164000;4
2656100;1164600;4
2656100;1164700;4
2656100;1164800;4
2656200;1179100;3
2656200;1179200;3
2656200;1179400;2
2656200;1179700;3
2652100;1150300;4
2652100;1150400;4
2652100;1150800;4
2652100;1150900;4
2652100;1151300;4
2652100;1151400;4
2652100;1151600;4
2652100;1152200;4
2652100;1153100;4
2652100;1153200;4
2652100;1154100;4
2652100;1154300;4
2652100;1154400;4
2652100;1154500;4
2652100;1154800;4
2652100;1155100;4
2652100;1155400;4
2652100;1156500;4
2652100;1157300;4
2652100;1157800;4
2652100;1158000;4
2652100;1158900;4
2652100;1159400;4
2652200;1162700;4
2652200;1163400;4
2652200;1163800;4
2652200;1164400;4
2652200;1164900;4
2652200;1165000;4
2652200;1165800;4
2652200;1165900;4
2652200;1166100;4
2652200;1166500;4
2652200;1167000;4
2657500;1167800;4
2657500;1167900;4
2657500;1168200;4
2657500;1170300;4
2657500;1170500;4
2657500;1170600;4
2657500;1170900;4
2657500;1171500;2
2657500;1171900;3
2655300;1178000;2
2655300;1178200;1
2655300;1178500;1
2655300;1179200;3
2655300;1179300;3
2655300;1179400;3
2655300;1179900;3
2658100;1151500;4
2658100;1151800;4
2658100;1152400;4
2658100;1152500;4
2658100;1153300;4
2658100;1153500;4
2658100;1154200;4
2658100;1154800;4
2658100;1156100;4
2658100;1156400;4
2658100;1157100;4
2658100;1158000;4
2658100;1158200;4
2658100;1158700;4
2658100;1159300;4
2658100;1159400;4
2658100;1159500;4
2658100;1159900;4
2658100;1160500;4
2658100;1160800;4
2658100;1161200;4
2658100;1161600;4
2658200;1174200;3
2658200;1175800;2
2658200;1177000;1
2658200;1177100;2
2658200;1177200;3
2658200;1177900;3
2658200;1178200;2
2658300;1162100;4
2658300;1162300;4
2658300;1162700;4
2658300;1163100;4
2658300;1163500;4
2658300;1164000;4
2658300;1164500;4
2658300;1164600;4
2658300;1164700;4
2658300;1165300;4
2653600;1176500;2
2653600;1177000;2
2653600;1177100;2
2653600;1177400;3
2653600;1177700;3
2653600;1178100;2
2653600;1178900;3
2653600;1179100;3
2653600;1179600;2
2653600;1179700;3
2653600;1180000;3
2656200;1179900;2
2656800;1161900;4
2656800;1162300;4
2656800;1164900;4
2656800;1165400;4
2656800;1166700;4
2656800;1166800;4
2656800;1167000;4
2656800;1167400;4
2656800;1167700;4
2656800;1168100;4
2656800;1168600;4
2656800;1168800;4
2652200;1167500;4
2652200;1167700;4
2652200;1167900;4
2652200;1168000;2
2652200;1168300;2
2652200;1168400;2
2652200;1169000;3
2652200;1169900;3
2652200;1170200;3
2652200;1170700;2
2652200;1171000;4
2652300;1175000;3
2652300;1175300;2
2652300;1176000;3
2652300;1176300;1
2652300;1176900;1
2652300;1177100;2
2652300;1178400;3
2652300;1178500;3
2652300;1178600;3
2652300;1179500;2
2652300;1179600;2
2658200;1178700;3
2658200;1179000;2
2658200;1179200;2
2658200;1179300;2
2658200;1179400;3
2658200;1180000;2
2656800;1168900;4
2656800;1169000;4
2656800;1169500;4
2656800;1170900;4
2656800;1171000;4
2656800;1171300;3
2653200;1150500;4
2653200;1150600;4
2653200;1150700;4
2653200;1150800;4
2653200;1151200;4
2653200;1152400;4
2653200;1152600;4
2653200;1153000;4
2653200;1153100;4
2653200;1153400;4
2653200;1153600;4
2653500;1151800;4
2653500;1152300;4
2653500;1152700;4
2653500;1153000;4
2653500;1153800;4
2653500;1154200;4
2653500;1154400;4
2653500;1155100;4
2653500;1155700;4
2653500;1156000;4
2653500;1156100;4
2653500;1156700;4
2653500;1156800;4
2653500;1157100;4
2653500;1157300;4
2653500;1157800;4
2653500;1157900;4
2653600;1164000;4
2653600;1164100;4
2653600;1164900;4
2653600;1165200;4
2653600;1165300;4
2653600;1165400;4
2653600;1165700;4
2653600;1165800;4
2653600;1166000;4
2654400;1150100;4
2654400;1150600;4
2654400;1151700;4
2654400;1151900;4
2654400;1152100;4
2654400;1152300;4
2654400;1152900;4
2654400;1154000;4
2654400;1154600;4
2654400;1155000;4
2654400;1155200;4
2654400;1155300;4
2654400;1155500;4
2654400;1155600;4
2654400;1155800;4
2654400;1156000;4
2654400;1156200;4
2654400;1156300;4
2654400;1156400;4
2654400;1156500;4
2654500;1164100;4
2654500;1164200;4
2654500;1164400;4
2654500;1164500;4
2656400;1150000;4
2656400;1150100;4
2656400;1151200;4
2656400;1151300;4
2656400;1151400;4
2656400;1151500;4
2656400;1152300;4
2656500;1165900;4
2657100;1150300;4
2657100;1150800;4
2657100;1151600;4
2657100;1152300;4
2657100;1152400;4
2657100;1152700;4
2657100;1153200;4
2657100;1153600;4
2657100;1155000;4
2657200;1168500;4
2657200;1168600;4
2652000;1174600;3
2652000;1174700;3
2652000;1175200;3
2652000;1175500;3
2652000;1175800;3
2652000;1176000;3
2652000;1176900;2
2652000;1177000;2
2652000;1177300;2
2652000;1177500;3
2652000;1178300;3
2652000;1178700;2
2652000;1178800;3
2652000;1179000;3
2652000;1179400;2
2652000;1179800;2
2657300;1150000;4
2657300;1150300;4
2657300;1150400;4
2657300;1150700;4
2657300;1151000;4
2657300;1151600;4
2657300;1152300;4
2657300;1152500;4
2657300;1152700;4
2657300;1153000;4
2652900;1151800;4
2652900;1151900;4
2652900;1152200;4
2652900;1152900;4
2652900;1153100;4
2652900;1153600;4
2653000;1158500;4
2653000;1158600;4
2653000;1158900;4
2653000;1159300;4
2653000;1159500;4
2653000;1159800;4
2653000;1160400;4
2653000;1160600;4
2653000;1161100;4
2653000;1161500;4
2653000;1161600;4
2653000;1161800;4
2653000;1162200;4
2653000;1162700;4
2653000;1162800;4
2653000;1163400;4
2653000;1163700;4
2653000;1163900;4
2653000;1165100;4
2653000;1165900;4
2653000;1166700;4
2653000;1167400;4
2653000;1168000;4
2653100;1172900;2
2653100;1173200;2
2653100;1173500;4
2653100;1173700;2
2653100;1173800;2
2653100;1175300;3
2653100;1175800;1
2653100;1176300;2
2653100;1176700;2
2654000;1152800;4
2654000;1153200;4
2654000;1153700;4
2654000;1153800;4
2654000;1153900;4
2654000;1154100;4
2654000;1154500;4
2654000;1154900;4
2654000;1155400;4
2654000;1155700;4
2654000;1156600;4
2654000;1157000;4
2654000;1157600;4
2654000;1157700;4
2654000;1157800;4
2656500;1166100;4
2656500;1166400;4
2656500;1166500;4
2656500;1166600;4
2656500;1166900;4
2656500;1167100;4
2656500;1167700;4
2656500;1168700;4
2656500;1168900;4
2656500;1169700;4
2656500;1169900;4
2656500;1170000;4
2656500;1170100;4
2656500;1170600;4
2656500;1172700;3
2656500;1172900;2
2656500;1173300;3
2656500;1173500;3
2656500;1173700;2
2656500;1174300;3
2656500;1174400;4
2656500;1174500;3
2656500;1175100;2
2656500;1175600;2
2656500;1175800;1
2656500;1176000;1
2657200;1168700;4
2657200;1168900;4
2657200;1169000;4
2657200;1169300;4
2657200;1169400;4
2657200;1169600;4
2657200;1169800;4
2657200;1170300;4
2657200;1171200;4
2657200;1171300;4
2657200;1172000;2
2657200;1172300;3
2657200;1172600;3
2657200;1173100;3
2657200;1173300;3
2657200;1173800;2
2657200;1174200;2
2657200;1174300;2
2657200;1174700;2
2657200;1175600;1
2657200;1176400;3
2657200;1177100;3
2657200;1177200;2
2657200;1177800;2
2652700;1150200;4
2652700;1150500;4
2652700;1151500;4
2652700;1152200;4
2652700;1152400;4
2652700;1152500;4
2652700;1152600;4
2652700;1153200;4
2652700;1153900;4
2652700;1154500;4
2652700;1154700;4
2652700;1155100;4
2652700;1155500;4
2652700;1155700;4
2652700;1155900;4
2652700;1156200;4
2652700;1156300;4
2652800;1160800;4
2652800;1161100;4
2652800;1161300;4
2652800;1162000;4
2652800;1162300;4
2652800;1162400;4
2652800;1163100;4
2652800;1163600;4
2652800;1164600;4
2652800;1164800;4
2652800;1164900;4
2652800;1165300;4
2652800;1165700;4
2652800;1165800;4
2652800;1165900;4
2652800;1166000;4
2652800;1166700;4
2652800;1167100;4
2657300;1153600;4
2657300;1153800;4
2657300;1154400;4
2657300;1154800;4
2657300;1154900;4
2657300;1155600;4
2657300;1156000;4
2657300;1157400;4
2657300;1157800;4
2657300;1158400;4
2657400;1171200;4
2657400;1171300;4
2657400;1171600;2
2657400;1171700;2
2657400;1171800;4
2657400;1172000;3
2657400;1172300;2
2657400;1172400;3
2657400;1173600;3
2657400;1174200;3
2657400;1174500;2
2657400;1174800;1
2657400;1175200;1
2657400;1175500;1
2657400;1175900;3
2657400;1176200;3
2657400;1176300;1
2657400;1176500;3
2657400;1176600;3
2657400;1176700;3
2657400;1177000;3
2657400;1177400;4
2657400;1177500;2
2657400;1178000;2
2657400;1178200;2
2657400;1178700;3
2657400;1178800;3
2657400;1178900;3
2655000;1150000;4
2655000;1150100;4
2655000;1150300;4
2655100;1160500;4
2655100;1161100;4
2655100;1161500;4
2655100;1161600;4
2655100;1162600;4
2655100;1162800;4
2655100;1164200;4
2655100;1164300;4
2655100;1164400;4
2653100;1177600;3
2653100;1177700;3
2653100;1178100;2
2653100;1179500;2
2653100;1179800;3
2655800;1158400;4
2655800;1159600;4
2655800;1160100;4
2655800;1160700;4
2655800;1160800;4
2655800;1161000;4
2655800;1161300;4
2655800;1161400;4
2655800;1161800;4
2655800;1162100;4
2655800;1162400;4
2655800;1162700;4
2655800;1163200;4
2655800;1163500;4
2655800;1163600;4
2655800;1163800;4
2655800;1164200;4
2655800;1164500;4
2655800;1164600;4
2655800;1165300;4
2655800;1165500;4
2655800;1166500;4
2655800;1166800;4
2655800;1167000;4
2655800;1167200;4
2655800;1167300;4
2651400;1150300;4
2651400;1150800;4
2651400;1151400;4
2651400;1151500;4
2651400;1151600;4
2651400;1151900;4
2651400;1152700;4
2651400;1152800;4
2651500;1152000;4
2651500;1152200;4
2651500;1153100;4
2654000;1158000;4
2654000;1159000;4
2654000;1159500;4
2654000;1159700;4
2654000;1159900;4
2654000;1160100;4
2654000;1160200;4
2654000;1160400;4
2654000;1161000;4
2654000;1161300;4
2654000;1161500;4
2654000;1161800;4
2654000;1161900;4
2654000;1162300;4
2654000;1162700;4
2654000;1163000;4
2654100;1168900;4
2654100;1170000;3
2654100;1170400;3
2654100;1170800;2
2654100;1170900;3
2654100;1171100;2
2654100;1171200;3
2654100;1171300;3
2654100;1171500;3
2654100;1171600;3
2654100;1173700;3
2654100;1174100;3
2654100;1174700;3
2654100;1174900;2
2654100;1175100;3
2654100;1176200;2
2654100;1177000;2
2654100;1177100;1
2654100;1177300;3
2654100;1177400;3
2654100;1177600;3
2654100;1178200;3
2652800;1167800;4
2652800;1168600;2
2652800;1168800;3
2652800;1168900;3
2652800;1169200;3
2652800;1169800;2
2652800;1170000;2
2652800;1170600;2
2652900;1175500;3
2652900;1175600;3
2652900;1175700;3
2652900;1176300;2
2652900;1176400;2
2652900;1176500;1
2652900;1176600;2
2652900;1176800;2
2652900;1177500;3
2652900;1178000;3
2652900;1179500;3
2652900;1179700;3
2652900;1179800;3
2657400;1179000;3
2657400;1179200;3
2657400;1179700;3
2657400;1179900;2
2655100;1165100;4
2655100;1166400;4
2655100;1166700;4
2655100;1167000;4
2655100;1167400;4
2655100;1167500;4
2655100;1168200;4
2655100;1168400;4
2655100;1168500;4
2655100;1169700;3
2655100;1170100;3
2655100;1170200;3
2655100;1170400;3
2655100;1170500;3
2655100;1170800;3
2655800;1167700;4
2655800;1167900;4
2655800;1168100;4
2655800;1168200;4
2655800;1168300;4
2655800;1168500;4
2655800;1168600;4
2655800;1168700;4
2655800;1168800;4
2651500;1153800;4
2651500;1153900;4
2651500;1154200;4
2651500;1154300;4
2651500;1154800;4
2651500;1154900;4
2651500;1156000;4
2651500;1156100;4
2651500;1156400;4
2651500;1157300;4
2651500;1157500;4
2651500;1157600;4
2651500;1158200;4
2651500;1158700;4
2651500;1159000;4
2651500;1159200;4
2651500;1160400;4
2651500;1160700;4
2651500;1160800;4
2651500;1161200;4
2651500;1161600;4
2651500;1161900;4
2651500;1162300;4
2651600;1161200;4
2651600;1161400;4
2651600;1162000;4
2651600;1162400;4
2651600;1162900;4
2651600;1163600;4
2651600;1163800;4
2651600;1164400;4
2651600;1164600;4
2651600;1164900;4
2651600;1166300;4
2651600;1166600;4
2651600;1166800;4
2651600;1167100;4
2651600;1167200;4
2654100;1178300;3
2654900;1152200;4
2654900;1152500;4
2654900;1152700;4
2654900;1153000;4
2654900;1153200;4
2654900;1153500;4
2654900;1154200;4
2654900;1154300;4
2657100;1155800;4
2655100;1150300;4
2655100;1150700;4
2655100;1150900;4
2655100;1151800;4
2655100;1152000;4
2655100;1153400;4
2655100;1153700;4
2655100;1154700;4
2655100;1155200;4
2655100;1155600;4
2655100;1155900;4
2655100;1156000;4
2655100;1156100;4
2655100;1156200;4
2655100;1156300;4
2655100;1156600;4
2655100;1156900;4
2655100;1157300;4
2655100;1157600;4
2655100;1158600;4
2655100;1158800;4
2655100;1159500;4
2655200;1171300;3
2655200;1171500;3
2655200;1171800;3
2655200;1172000;3
2655200;1173100;3
2655200;1173800;3
2655200;1174600;2
2655200;1174900;3
2658000;1160000;4
2658000;1160700;4
2658000;1161700;4
2658000;1162200;4
2658000;1162400;4
2658000;1162700;4
2658000;1163700;4
2658000;1164100;4
2658000;1164200;4
2658000;1164300;4
2658000;1165000;4
2658000;1166000;2
2658000;1166200;3
2658000;1166700;3
2658000;1166900;2
2658000;1167000;3
2658000;1167300;4
2658000;1167500;3
2658000;1168200;4
2658000;1168500;4
2658000;1168600;4
2658000;1169100;4
2658000;1170300;4
2651600;1167800;3
2651600;1168700;3
2651600;1169100;3
2651600;1169500;3
2651600;1170100;2
2651600;1170300;2
2651600;1170500;2
2651600;1171000;2
2651600;1171500;2
2651600;1171600;2
2651600;1171700;2
2651700;1170900;2
2651700;1171100;2
2651700;1171300;2
2651700;1172200;4
2651700;1172400;4
2651700;1172800;2
2651700;1172900;2
2651700;1173100;2
2651700;1173200;2
2651700;1173400;2
2651700;1173700;4
2651700;1174200;2
2651700;1175400;3
2651700;1175900;3
2651700;1176200;3
2651700;1177100;2
2651700;1177400;2
2651700;1177700;3
2651700;1178000;3
2651700;1178300;3
2651700;1178600;2
2651700;1179300;2
2651700;1179600;3
2651700;1179800;4
2654900;1154900;4
2654900;1155000;4
2654900;1155300;4
2654900;1155400;4
2654900;1155600;4
2654900;1156700;4
2654900;1157100;4
2654900;1157700;4
2654900;1158100;4
2654900;1158700;4
2654900;1159000;4
2654900;1159200;4
2654900;1159600;4
2654900;1159700;4
2654900;1160500;4
2654900;1160700;4
2654900;1160900;4
2654900;1161400;4
2654900;1161900;4
2654900;1162300;4
2654900;1162400;4
2655000;1172600;2
2655000;1173100;2
2655000;1173200;3
2655000;1173300;3
2655000;1173500;3
2655000;1173700;3
2655000;1173800;3
2655000;1173900;3
2655000;1174200;3
2655000;1174800;3
2655000;1175000;3
2655000;1175100;3
2655000;1175300;2
2655000;1175600;2
2655000;1176200;4
2655000;1176300;2
